Country,Date,Confirmed,Deaths,Recovered,Case fatality rate of COVID-19 (%),Daily new confirmed cases of COVID-19 (rolling 3-day average),Daily new confirmed deaths due to COVID-19 (rolling 3-day average)
United Arab Emirates,2020-03-22 00:00:00,153,2,3.0,1.30718954248366,4.333333333333333,0.6666666666666666
United Arab Emirates,2020-03-23 00:00:00,198,2,0.0,1.30718954248366,19.33333333333333,0.6666666666666666
United Arab Emirates,2020-03-24 00:00:00,248,2,10.0,1.0101010101010102,31.66666666666667,0.0
United Arab Emirates,2020-03-25 00:00:00,333,2,132.0,0.8064516129032258,60.0,0.0
United Arab Emirates,2020-03-26 00:00:00,333,2,0.0,0.6006006006006006,45.0,0.0
United Arab Emirates,2020-03-27 00:00:00,405,2,0.0,0.6006006006006006,52.33333333333334,0.0
United Arab Emirates,2020-03-28 00:00:00,468,2,13.0,0.4938271604938271,45.0,0.0
United Arab Emirates,2020-03-29 00:00:00,570,3,0.0,0.4273504273504274,45.0,0.0
United Arab Emirates,2020-03-30 00:00:00,611,5,0.0,0.4273504273504274,68.66666666666667,1.0
United Arab Emirates,2020-03-31 00:00:00,664,6,0.0,0.8183306055646482,65.33333333333333,1.3333333333333333
United Arab Emirates,2020-04-01 00:00:00,814,8,0.0,0.9036144578313252,98.0,2.0
United Kingdom,2020-03-06 00:00:00,164,2,31.0,0.8695652173913043,37.333333333333336,0.3333333333333333
United Kingdom,2020-03-07 00:00:00,207,2,2742.0,0.6134969325153374,40.333333333333336,0.6666666666666666
United Kingdom,2020-03-08 00:00:00,274,3,292.0,0.9708737864077668,52.66666666666666,0.6666666666666666
United Kingdom,2020-03-09 00:00:00,322,4,10.0,1.0989010989010992,52.66666666666666,1.3333333333333333
United Kingdom,2020-03-10 00:00:00,384,6,0.0,1.557632398753894,55.66666666666666,1.3333333333333333
United Kingdom,2020-03-11 00:00:00,459,8,17.0,1.6085790884718498,61.0,1.0
United Kingdom,2020-03-12 00:00:00,459,8,136.0,1.3157894736842104,89.66666666666669,1.6666666666666667
United Kingdom,2020-03-13 00:00:00,802,8,55.0,1.6949152542372878,111.33333333333331,1.3333333333333333
United Kingdom,2020-03-14 00:00:00,1144,21,82.0,1.4144271570014144,228.0,5.0
United Kingdom,2020-03-15 00:00:00,1145,21,31.0,1.8421052631578945,267.0,8.333333333333334
United Kingdom,2020-03-16 00:00:00,1551,56,22.0,2.5161754133716747,278.6666666666667,15.0
United Kingdom,2020-03-17 00:00:00,1960,56,60700.0,3.56448476992871,270.0,13.0
United Kingdom,2020-03-18 00:00:00,2642,72,1016.0,3.0769230769230766,413.0,22.66666666666667
United Kingdom,2020-03-19 00:00:00,2716,138,62637.0,3.916349809885932,578.0,29.66666666666667
United Kingdom,2020-03-20 00:00:00,4014,178,2091.0,4.394263045468416,677.6666666666666,39.0
United Kingdom,2020-03-21 00:00:00,5067,234,4518.0,4.443886517700227,796.0,43.33333333333334
United Kingdom,2020-03-22 00:00:00,5745,282,141.0,4.643284176962934,802.0,45.66666666666666
United Kingdom,2020-03-23 00:00:00,6726,336,10233.0,4.944571529121943,889.0,52.66666666666666
United Kingdom,2020-03-24 00:00:00,8164,423,48.0,5.037593984962406,1019.6666666666665,63.0
United Kingdom,2020-03-25 00:00:00,9640,466,18531.0,5.224712145598613,1282.0,60.66666666666666
United Kingdom,2020-03-26 00:00:00,11812,580,637.0,4.858851925700494,1669.333333333333,81.0
United Kingdom,2020-03-27 00:00:00,14745,761,70.0,4.957968776805627,2155.333333333333,112.33333333333331
United Kingdom,2020-03-28 00:00:00,17312,1021,622.0,5.219005707213093,2520.0,185.33333333333331
United Kingdom,2020-03-29 00:00:00,19780,1231,0.0,5.962900111182632,2621.333333333333,216.66666666666663
United Kingdom,2020-03-30 00:00:00,22453,1411,0.0,6.290339104599939,2532.6666666666665,216.33333333333331
United Kingdom,2020-03-31 00:00:00,25481,1793,0.0,6.359243033286663,2687.0,256.6666666666667
United Kingdom,2020-04-01 00:00:00,29865,2357,0.0,7.113320079522863,2814.0,280.5
United States,2020-03-03 00:00:00,118,7,0.0,5.825242718446603,18.666666666666668,2.6666666666666665
United States,2020-03-04 00:00:00,149,11,0.0,7.199999999999998,23.33333333333333,3.0
United States,2020-03-05 00:00:00,217,12,0.0,6.918238993710692,43.33333333333334,2.0
United States,2020-03-06 00:00:00,262,14,0.0,5.150214592274677,71.0,1.6666666666666667
United States,2020-03-07 00:00:00,402,17,0.0,4.142011834319527,91.33333333333331,2.0
United States,2020-03-08 00:00:00,518,21,0.0,3.9260969976905313,107.0,3.0
United States,2020-03-09 00:00:00,583,22,0.0,3.7906137184115516,138.66666666666666,4.0
United States,2020-03-10 00:00:00,959,28,1.0,3.4482758620689653,197.33333333333331,3.6666666666666665
United States,2020-03-11 00:00:00,1281,36,0.0,2.731707317073171,252.66666666666663,3.0
United States,2020-03-12 00:00:00,1663,40,517.0,2.2865853658536586,303.0,4.666666666666667
United States,2020-03-13 00:00:00,2179,47,0.0,2.4052916416115453,383.0,6.333333333333332
United States,2020-03-14 00:00:00,2727,54,0.0,2.1619135234590616,546.3333333333334,9.0
United States,2020-03-15 00:00:00,3499,63,0.0,1.9315486275838696,703.6666666666665,9.666666666666666
United States,2020-03-16 00:00:00,4632,85,3.0,1.8282988871224168,829.0,12.666666666666664
United States,2020-03-17 00:00:00,6421,108,0.0,1.8236429950654367,1158.6666666666667,17.0
United States,2020-03-18 00:00:00,7783,118,400.0,1.6804107670763964,1880.333333333333,27.0
United States,2020-03-19 00:00:00,13677,200,74.0,1.5932023366967605,3196.333333333333,21.66666666666667
United States,2020-03-20 00:00:00,19100,244,1.0,1.0526315789473684,4399.0,50.66666666666666
United States,2020-03-21 00:00:00,25489,307,38.0,1.3249082755809212,5777.333333333332,63.33333333333334
United States,2020-03-22 00:00:00,33276,417,0.0,1.2711705985718025,6985.333333333332,107.0
United States,2020-03-23 00:00:00,43847,557,14.0,1.3378401408850764,8939.333333333334,110.0
United States,2020-03-24 00:00:00,53740,706,84.0,1.2704017914818482,9494.666666666666,153.66666666666666
United States,2020-03-25 00:00:00,65778,942,0.0,1.4502724918976662,11329.333333333336,193.0
United States,2020-03-26 00:00:00,83836,1209,0.0,1.5174726132323613,13183.0,235.33333333333331
United States,2020-03-27 00:00:00,101657,1581,74.0,1.5071344675605585,16485.0,302.0
United States,2020-03-28 00:00:00,121478,2026,43.0,1.6305905278642798,18490.33333333333,380.33333333333326
United States,2020-03-29 00:00:00,140886,2467,0.0,1.7575101271407372,19011.33333333333,404.33333333333326
United States,2020-03-30 00:00:00,161807,2978,0.0,1.7542387694459012,19978.0,487.66666666666674
United States,2020-03-31 00:00:00,188172,3873,0.0,1.925646944478192,21651.0,629.3333333333334
United States,2020-04-01 00:00:00,213372,4757,0.0,2.1511670832937804,23296.5,785.0
Uruguay,2020-03-21 00:00:00,110,0,10.0,0.0,18.666666666666668,0.0
Uruguay,2020-03-22 00:00:00,158,0,0.0,0.0,21.33333333333333,0.0
Uruguay,2020-03-23 00:00:00,162,0,0.0,0.0,17.333333333333332,0.0
Uruguay,2020-03-24 00:00:00,162,0,114.0,0.0,18.0,0.0
Uruguay,2020-03-25 00:00:00,189,0,67.0,0.0,19.666666666666668,0.0
Uruguay,2020-03-26 00:00:00,217,0,2.0,0.0,25.33333333333333,0.0
Uruguay,2020-03-27 00:00:00,238,0,250.0,0.0,16.333333333333332,0.0
Uruguay,2020-03-28 00:00:00,274,0,47.0,0.0,29.0,0.0
Uruguay,2020-03-29 00:00:00,304,1,0.0,0.0,23.66666666666667,0.3333333333333333
Uruguay,2020-03-30 00:00:00,310,1,0.0,0.3236245954692557,27.33333333333333,0.3333333333333333
Uruguay,2020-03-31 00:00:00,338,1,0.0,0.3125,11.333333333333336,0.3333333333333333
Uruguay,2020-04-01 00:00:00,338,2,0.0,0.2958579881656805,14.5,0.0
Uzbekistan,2020-03-28 00:00:00,104,2,71.0,0.0,22.66666666666667,0.3333333333333333
Uzbekistan,2020-03-29 00:00:00,144,2,0.0,0.7518796992481203,20.666666666666668,0.3333333333333333
Uzbekistan,2020-03-30 00:00:00,149,2,0.0,0.6896551724137931,15.0,0.6666666666666666
Uzbekistan,2020-03-31 00:00:00,172,2,0.0,1.342281879194631,13.333333333333336,0.3333333333333333
Uzbekistan,2020-04-01 00:00:00,181,2,0.0,1.1560693641618496,14.0,0.5
Venezuela,2020-03-26 00:00:00,107,0,15.0,0.0,7.666666666666668,0.3333333333333333
Venezuela,2020-03-27 00:00:00,107,1,0.0,0.9345794392523364,9.333333333333334,0.3333333333333333
Venezuela,2020-03-28 00:00:00,119,2,252.0,0.8403361344537815,4.333333333333333,0.3333333333333333
Venezuela,2020-03-29 00:00:00,119,2,0.0,0.8403361344537815,4.0,0.0
Venezuela,2020-03-30 00:00:00,135,3,0.0,0.8403361344537815,5.333333333333333,0.6666666666666666
Venezuela,2020-03-31 00:00:00,135,3,0.0,2.2222222222222223,5.333333333333333,0.6666666666666666
Venezuela,2020-04-01 00:00:00,143,3,0.0,2.2222222222222223,8.0,1.0
Vietnam,2020-03-23 00:00:00,123,0,0.0,0.0,12.0,0.0
Vietnam,2020-03-24 00:00:00,134,0,131.0,0.0,13.333333333333336,0.0
Vietnam,2020-03-25 00:00:00,141,0,0.0,0.0,10.0,0.0
Vietnam,2020-03-26 00:00:00,153,0,1.0,0.0,10.0,0.0
Vietnam,2020-03-27 00:00:00,163,0,8.0,0.0,11.666666666666664,0.0
Vietnam,2020-03-28 00:00:00,174,0,190.0,0.0,25.0,0.0
Vietnam,2020-03-29 00:00:00,188,0,0.0,0.0,25.0,0.0
Vietnam,2020-03-30 00:00:00,203,0,0.0,0.0,20.0,0.0
Vietnam,2020-03-31 00:00:00,212,0,0.0,0.0,2.0,0.0
Vietnam,2020-04-01 00:00:00,218,0,0.0,0.0,0.5,0.0
New York,2020-03-10 00:00:00,25,0,,0.0,0.0,0.0
New York,2020-03-11 00:00:00,55,0,,0.0,0.0,0.0
New York,2020-03-12 00:00:00,95,0,,0.0,0.0,23.333333333333332
New York,2020-03-13 00:00:00,154,0,,0.0,0.0,43.0
New York,2020-03-14 00:00:00,269,1,,0.37174721189591076,0.3333333333333333,71.33333333333333
New York,2020-03-15 00:00:00,269,1,,0.37174721189591076,0.3333333333333333,58.0
New York,2020-03-16 00:00:00,463,7,,1.511879049676026,2.3333333333333335,103.0
New York,2020-03-17 00:00:00,814,7,,0.85995085995086,2.0,181.66666666666666
New York,2020-03-18 00:00:00,1871,11,,0.5879208979155531,3.3333333333333335,534.0
New York,2020-03-19 00:00:00,3954,26,,0.6575619625695498,6.333333333333333,1163.6666666666667
New York,2020-03-20 00:00:00,5151,29,,0.5629974762182101,7.333333333333333,1445.6666666666667
New York,2020-03-21 00:00:00,7530,45,,0.5976095617529881,11.333333333333334,1886.3333333333333
New York,2020-03-22 00:00:00,9654,63,,0.6525792417650714,12.333333333333334,1900.0
New York,2020-03-23 00:00:00,12305,99,,0.8045509955302722,23.333333333333332,2384.6666666666665
New York,2020-03-24 00:00:00,14904,131,,0.8789586688137413,28.666666666666668,2458.0
New York,2020-03-25 00:00:00,17856,199,,1.1144713261648747,45.333333333333336,2734.0
New York,2020-03-26 00:00:00,21873,281,,1.2846888858409913,60.666666666666664,3189.3333333333335
New York,2020-03-27 00:00:00,25573,366,,1.431196965549603,78.33333333333333,3556.3333333333335
New York,2020-03-28 00:00:00,29776,517,,1.7362976894142934,106.0,3973.3333333333335
New York,2020-03-29 00:00:00,33768,678,,2.007818052594172,132.33333333333334,3965.0
New York,2020-03-30 00:00:00,37453,790,,2.1093103356206444,141.33333333333334,3960.0
São Paulo,2020-03-11 00:00:00,29,0,,0.0,0.0,0.0
São Paulo,2020-03-12 00:00:00,44,0,,0.0,0.0,0.0
São Paulo,2020-03-13 00:00:00,44,0,,0.0,0.0,5.0
São Paulo,2020-03-14 00:00:00,62,0,,0.0,0.0,11.0
São Paulo,2020-03-15 00:00:00,62,0,,0.0,0.0,6.0
São Paulo,2020-03-16 00:00:00,145,0,,0.0,0.0,33.666666666666664
São Paulo,2020-03-17 00:00:00,156,1,,0.6410256410256411,0.3333333333333333,31.333333333333332
São Paulo,2020-03-18 00:00:00,214,1,,0.4672897196261682,0.3333333333333333,50.666666666666664
São Paulo,2020-03-19 00:00:00,259,5,,1.9305019305019304,1.6666666666666667,38.0
São Paulo,2020-03-20 00:00:00,306,9,,2.9411764705882355,2.6666666666666665,50.0
São Paulo,2020-03-21 00:00:00,306,9,,2.9411764705882355,2.6666666666666665,30.666666666666668
São Paulo,2020-03-22 00:00:00,306,9,,2.9411764705882355,1.3333333333333333,15.666666666666666
São Paulo,2020-03-23 00:00:00,306,9,,2.9411764705882355,0.0,0.0
São Paulo,2020-03-24 00:00:00,306,36,,11.764705882352942,9.0,0.0
São Paulo,2020-03-25 00:00:00,722,44,,6.094182825484765,11.666666666666666,138.66666666666666
São Paulo,2020-03-26 00:00:00,899,53,,5.89543937708565,14.666666666666666,197.66666666666666
São Paulo,2020-03-27 00:00:00,1044,62,,5.938697318007663,8.666666666666666,246.0
São Paulo,2020-03-28 00:00:00,1044,62,,5.938697318007663,6.0,107.33333333333333
São Paulo,2020-03-29 00:00:00,1044,62,,5.938697318007663,3.0,48.333333333333336
São Paulo,2020-03-30 00:00:00,1233,103,,8.35360908353609,13.666666666666666,63.0
São Paulo,2020-03-31 00:00:00,1885,121,,6.4190981432360745,19.666666666666668,280.3333333333333
Lombardia,2020-02-24,172,6,,3.488372093023256,0.0,0.0
Lombardia,2020-02-25,240,9,,3.75,0.0,0.0
Lombardia,2020-02-26,258,9,,3.488372093023256,1.0,28.666666666666668
Lombardia,2020-02-27,403,14,,3.4739454094292803,2.6666666666666665,77.0
Lombardia,2020-02-28,531,17,,3.2015065913371,2.6666666666666665,97.0
Lombardia,2020-02-29,615,23,,3.7398373983739837,4.666666666666667,119.0
Lombardia,2020-03-01,984,24,,2.4390243902439024,3.3333333333333335,193.66666666666666
Lombardia,2020-03-02,1254,38,,3.0303030303030303,7.0,241.0
Lombardia,2020-03-03,1520,55,,3.6184210526315788,10.666666666666666,301.6666666666667
Lombardia,2020-03-04,1820,73,,4.010989010989011,16.333333333333332,278.6666666666667
Lombardia,2020-03-05,2251,98,,4.353620613060862,20.0,332.3333333333333
Lombardia,2020-03-06,2612,135,,5.168453292496172,26.666666666666668,364.0
Lombardia,2020-03-07,3420,154,,4.502923976608187,27.0,533.3333333333334
Lombardia,2020-03-08,4189,267,,6.373836237765577,56.333333333333336,646.0
Lombardia,2020-03-09,5469,333,,6.088864509051015,66.0,952.3333333333334
Lombardia,2020-03-10,5791,468,,8.081505784838543,104.66666666666667,790.3333333333334
Lombardia,2020-03-11,7280,617,,8.475274725274724,116.66666666666667,1030.3333333333333
Lombardia,2020-03-12,8725,744,,8.527220630372494,137.0,1085.3333333333333
Lombardia,2020-03-13,9820,890,,9.063136456211813,140.66666666666666,1343.0
Lombardia,2020-03-14,11685,966,,8.267008985879333,116.33333333333333,1468.3333333333333
Lombardia,2020-03-15,13272,1218,,9.177215189873417,158.0,1515.6666666666667
Lombardia,2020-03-16,14649,1420,,9.693494436480306,176.66666666666666,1609.6666666666667
Lombardia,2020-03-17,16220,1640,,10.110974106041924,224.66666666666666,1511.6666666666667
Lombardia,2020-03-18,17713,1959,,11.059673685993339,247.0,1480.3333333333333
Lombardia,2020-03-19,19884,2168,,10.903238784952725,249.33333333333334,1745.0
Lombardia,2020-03-20,22264,2549,,11.44897592526051,303.0,2014.6666666666667
Lombardia,2020-03-21,25515,3095,,12.130119537526944,378.6666666666667,2600.6666666666665
Lombardia,2020-03-22,27206,3456,,12.70308020289642,429.3333333333333,2440.6666666666665
Lombardia,2020-03-23,28761,3776,,13.128889816070373,409.0,2165.6666666666665
Lombardia,2020-03-24,30703,4178,,13.607790769631633,361.0,1729.3333333333333
Lombardia,2020-03-25,32346,4474,,13.831694799975267,339.3333333333333,1713.3333333333333
Lombardia,2020-03-26,34889,4861,,13.932758175929376,361.6666666666667,2042.6666666666667
Lombardia,2020-03-27,37298,5402,,14.483350313689742,408.0,2198.3333333333335
Lombardia,2020-03-28,39415,5944,,15.080553088925535,490.0,2356.3333333333335
Lombardia,2020-03-29,41007,6360,,15.509547150486503,499.6666666666667,2039.3333333333333
Lombardia,2020-03-30,42161,6818,,16.171343184459573,472.0,1621.0
Lombardia,2020-03-31,43208,7199,,16.661266432142195,418.3333333333333,1264.3333333333333
Lombardia,2020-04-01,44773,7593,,16.958881468742323,411.0,1255.3333333333333
Wuhan,2020-01-22 00:00:00,444,17,,3.828828828828829,0.0,0.0
Wuhan,2020-01-23 00:00:00,444,17,,3.828828828828829,0.0,0.0
Wuhan,2020-01-24 00:00:00,549,24,,4.371584699453552,2.3333333333333335,35.0
Wuhan,2020-01-25 00:00:00,761,40,,5.256241787122208,7.666666666666667,105.66666666666667
Wuhan,2020-01-26 00:00:00,1058,52,,4.914933837429111,11.666666666666666,204.66666666666666
Wuhan,2020-01-27 00:00:00,1423,76,,5.3408292340126495,17.333333333333332,291.3333333333333
Wuhan,2020-01-28 00:00:00,3554,125,,3.517163759144626,28.333333333333332,931.0
Wuhan,2020-01-29 00:00:00,3554,125,,3.517163759144626,24.333333333333332,832.0
Wuhan,2020-01-30 00:00:00,4903,162,,3.304099530899449,28.666666666666668,1160.0
Wuhan,2020-01-31 00:00:00,5806,204,,3.5136066138477435,26.333333333333332,750.6666666666666
Wuhan,2020-02-01 00:00:00,7153,249,,3.4810568992031317,41.333333333333336,1199.6666666666667
Wuhan,2020-02-02 00:00:00,11177,350,,3.1314306164444843,62.666666666666664,2091.3333333333335
Wuhan,2020-02-03 00:00:00,13522,414,,3.061677266676527,70.0,2572.0
Wuhan,2020-02-04 00:00:00,16678,479,,2.8720470080345364,76.66666666666667,3175.0
Wuhan,2020-02-05 00:00:00,19665,549,,2.791762013729977,66.33333333333333,2829.3333333333335
Wuhan,2020-02-06 00:00:00,22112,618,,2.794862518089725,68.0,2863.3333333333335
Wuhan,2020-02-07 00:00:00,24953,699,,2.801266380795896,73.33333333333333,2758.3333333333335
Wuhan,2020-02-08 00:00:00,27100,780,,2.878228782287823,77.0,2478.3333333333335
Wuhan,2020-02-09 00:00:00,29631,871,,2.9394890486315006,84.33333333333333,2506.3333333333335
Wuhan,2020-02-10 00:00:00,31728,974,,3.0698436712052444,91.66666666666667,2258.3333333333335
Wuhan,2020-02-11 00:00:00,33366,1068,,3.200863154108973,96.0,2088.6666666666665
Wuhan,2020-02-12 00:00:00,33366,1068,,3.200863154108973,65.66666666666667,1245.0
Wuhan,2020-02-13 00:00:00,48206,1310,,2.7175040451396093,112.0,5492.666666666667
Wuhan,2020-02-14 00:00:00,54406,1457,,2.6780134543984118,129.66666666666666,7013.333333333333
Wuhan,2020-02-15 00:00:00,56249,1596,,2.8373837757115683,176.0,7627.666666666667
Wuhan,2020-02-16 00:00:00,58182,1696,,2.9149908906534665,128.66666666666666,3325.3333333333335
Wuhan,2020-02-17 00:00:00,59989,1789,,2.982213405791062,110.66666666666667,1861.0
Wuhan,2020-02-18 00:00:00,61682,1921,,3.1143607535423623,108.33333333333333,1811.0
Wuhan,2020-02-19 00:00:00,62031,2029,,3.270945172575003,111.0,1283.0
Wuhan,2020-02-20 00:00:00,62442,2144,,3.433586368149643,118.33333333333333,817.6666666666666
Wuhan,2020-02-21 00:00:00,62662,2144,,3.4215313906354727,74.33333333333333,326.6666666666667
Wuhan,2020-02-22 00:00:00,64084,2346,,3.660820173522252,105.66666666666667,684.3333333333334
Wuhan,2020-02-23 00:00:00,64084,2346,,3.660820173522252,67.33333333333333,547.3333333333334
Wuhan,2020-02-24 00:00:00,64287,2495,,3.881033490441302,117.0,541.6666666666666
Wuhan,2020-02-25 00:00:00,64786,2563,,3.9561016268946996,72.33333333333333,234.0
Wuhan,2020-02-26 00:00:00,65187,2615,,4.011536042462454,89.66666666666667,367.6666666666667
Wuhan,2020-02-27 00:00:00,65596,2641,,4.026160131715349,48.666666666666664,436.3333333333333
Wuhan,2020-02-28 00:00:00,65914,2682,,4.068938313560094,39.666666666666664,376.0
Wuhan,2020-02-29 00:00:00,66337,2727,,4.1108280446809475,37.333333333333336,383.3333333333333
Wuhan,2020-03-01 00:00:00,66907,2761,,4.12662352220246,40.0,437.0
Wuhan,2020-03-02 00:00:00,67103,2803,,4.177160484628109,40.333333333333336,396.3333333333333
Wuhan,2020-03-03 00:00:00,67217,2835,,4.2176830266152905,36.0,293.3333333333333
Wuhan,2020-03-04 00:00:00,67332,2871,,4.263945820709321,36.666666666666664,141.66666666666666
Wuhan,2020-03-05 00:00:00,67466,2902,,4.301425903418018,33.0,121.0
Wuhan,2020-03-06 00:00:00,67592,2931,,4.3363119895845665,32.0,125.0
Wuhan,2020-03-07 00:00:00,67666,2959,,4.372949487187066,29.333333333333332,111.33333333333333
Wuhan,2020-03-08 00:00:00,67707,2986,,4.410179154297192,28.0,80.33333333333333
Wuhan,2020-03-09 00:00:00,67743,3008,,4.440311176062472,25.666666666666668,50.333333333333336
Wuhan,2020-03-10 00:00:00,67760,3024,,4.462809917355372,21.666666666666668,31.333333333333332
Wuhan,2020-03-11 00:00:00,67773,3046,,4.494415180086465,20.0,22.0
Wuhan,2020-03-12 00:00:00,67781,3056,,4.508638113925731,16.0,12.666666666666666
Wuhan,2020-03-13 00:00:00,67786,3062,,4.517156935060337,12.666666666666666,8.666666666666666
Wuhan,2020-03-14 00:00:00,67790,3075,,4.536067266558489,9.666666666666666,5.666666666666667
Wuhan,2020-03-15 00:00:00,67794,3085,,4.550550196182553,9.666666666666666,4.333333333333333
Wuhan,2020-03-16 00:00:00,67798,3099,,4.570931295908434,12.333333333333334,4.0
Wuhan,2020-03-17 00:00:00,67799,3111,,4.588563253145327,12.0,3.0
Wuhan,2020-03-18 00:00:00,67800,3122,,4.6047197640118,12.333333333333334,2.0
Wuhan,2020-03-19 00:00:00,67800,3130,,4.616519174041298,10.333333333333334,0.6666666666666666
Wuhan,2020-03-20 00:00:00,67800,3133,,4.62094395280236,7.333333333333333,0.3333333333333333
Wuhan,2020-03-21 00:00:00,67800,3139,,4.629793510324483,5.666666666666667,0.0
Wuhan,2020-03-22 00:00:00,67800,3153,,4.650442477876106,7.666666666666667,0.0
Wuhan,2020-03-23 00:00:00,67800,3153,,4.650442477876106,6.666666666666667,0.0
Wuhan,2020-03-24 00:00:00,67801,3160,,4.660698219790269,7.0,0.3333333333333333
Wuhan,2020-03-25 00:00:00,67801,3163,,4.665122933290069,3.3333333333333335,0.3333333333333333
Wuhan,2020-03-26 00:00:00,67801,3169,,4.673972360289671,5.333333333333333,0.3333333333333333
Wuhan,2020-03-27 00:00:00,67801,3174,,4.681346882789339,4.666666666666667,0.0
Wuhan,2020-03-28 00:00:00,67801,3177,,4.685771596289141,4.666666666666667,0.0
Wuhan,2020-03-29 00:00:00,67801,3182,,4.693146118788809,4.333333333333333,0.0
Wuhan,2020-03-30 00:00:00,67801,3186,,4.699045736788543,4.0,0.0
Wuhan,2020-03-31 00:00:00,67801,3187,,4.700520641288477,3.3333333333333335,0.0
Wuhan,2020-04-01 00:00:00,67802,3193,,4.709300610601457,3.6666666666666665,0.3333333333333333
